epoch,f1,loss,val_f1,val_loss
0,0.4915476739301274,0.45144789404094127,0.5435869728358785,0.36500301847185795
1,0.488526919751541,0.45540974264106626,0.5343557266481987,0.36509729682474534
2,0.4863995195574271,0.45615789344042806,0.5400039044227831,0.36162447638745504
3,0.487883129625048,0.4549259197673747,0.5199000326762498,0.3877213553689294
4,0.48825080891759043,0.45425946978845066,0.5510978813160283,0.35680953704310586
5,0.488511148482446,0.452948967700334,0.5330623005045628,0.35479763098744865
6,0.4881104975229282,0.4533959162152796,0.53731707761227,0.35665633641931577
7,0.48934173888021076,0.4514660155647503,0.5412226083584291,0.350965828392638
8,0.4875561505535937,0.45314611715233466,0.5557086660868934,0.35596574240788564
9,0.48882069724055843,0.451514609931982,0.5358042752745723,0.3616165711957379
10,0.489710760459929,0.4495034353836161,0.5426130691146692,0.3535997066106449
11,0.49085497079146745,0.44809623977621266,0.5359826444253253,0.3560218455755258
12,0.49023504725468003,0.44888146275077173,0.5489669573313591,0.3569056471286106
13,0.4912376363805136,0.4479292001611577,0.5421236737958403,0.35700247146743513
14,0.49183365585454636,0.44694135469242674,0.5316371206535089,0.35455730101116845
15,0.49354292193031146,0.4437676290409358,0.553026952437176,0.3609698491763798
16,0.4945128377295781,0.4419285101511156,0.5337375525825024,0.3583540310976269
17,0.4947963044974188,0.4415369382113226,0.5380436981835605,0.3545971768513772
18,0.49398713455636295,0.44232032171279007,0.5514655809572672,0.3570447786828818
19,0.49521957699052266,0.44050925449734124,0.541768392592363,0.35963318915074316
20,0.49710830096910325,0.437715977613943,0.5394847240681279,0.35293821408429166
21,0.49740574204389454,0.435651414209744,0.550142603738839,0.35167036364543464
22,0.49717032977621023,0.43679323774276135,0.5443280439669126,0.353260393263967
23,0.4971943566501649,0.4367168398540382,0.5459564030867635,0.3540847225986979
24,0.4994883840478834,0.4333323425339249,0.5467112541634397,0.3571071823928508
25,0.5009756630012419,0.43103356501257395,0.5457472716337147,0.3495537382642958
26,0.5011663190235336,0.430095772057628,0.5534223571859398,0.34636038374210176
27,0.502086390078066,0.4287484017406745,0.5497792572678495,0.35313675052369725
28,0.5022517093432488,0.42872091503758475,0.5539674953907041,0.3479321555832017
29,0.502964287847749,0.4270215973455523,0.5559306865895922,0.34769040329663575
30,0.5034391221836121,0.42704160848953465,0.5528955497570929,0.34395433810841924
31,0.5044048566695861,0.42537208760641115,0.5555540938279143,0.35256616233241034
32,0.5054153382259463,0.4236802019458345,0.5550491090044941,0.34685306160237084
33,0.5060810388263708,0.4220788552647341,0.5505056314404178,0.3454503749396802
34,0.5072449575761606,0.4216667906119846,0.5577565624675883,0.34692332597165904
35,0.5078368287845374,0.41948829391437253,0.552279832142494,0.3494780119295451
36,0.5088885636994078,0.4186418103210025,0.5565180151086443,0.3454479752617194
37,0.5092242761522605,0.417514940858462,0.5576408172585738,0.3402717910750933
38,0.5092896519176215,0.41719845763793,0.5539430931871888,0.34526135754691417
39,0.5105302723562236,0.41577160496162396,0.5587971417607467,0.34749273971227734
40,0.5118652144614475,0.41448499370623704,0.5602804555918545,0.3417929009389126
41,0.5113554485866695,0.4136255795808293,0.5578221790156388,0.3453395032927928
42,0.5119890441204614,0.4134338699680017,0.560751600946967,0.3494211334054547
43,0.5123376478797731,0.4123714292149008,0.5577266921523775,0.34240721751375425
44,0.5132747371551665,0.4117315286958942,0.5620612077966238,0.3457139527165148
45,0.5140890826956337,0.41104508651537,0.5635230276134797,0.3433809200735444
46,0.5135980071921671,0.40970367083705006,0.5632990255916058,0.3425699058843397
47,0.5142493124858954,0.40964418146204934,0.5591253432277145,0.343746944522833
48,0.51490972993559,0.40875165491706295,0.5613110457874532,0.3421854464395202
49,0.5149641106612627,0.4084682617680716,0.5631729537974015,0.34369129610960736
