epoch,f1,loss,val_f1,val_loss
0,0.45287306087423956,0.5207567313434057,0.47543063426114407,0.4361397247087547
1,0.44816965149204546,0.5275679617162571,0.4835853980576581,0.4475644023175096
2,0.4467836593270027,0.5315315066278382,0.4938718396240378,0.44460964165161687
3,0.44616006074338554,0.5314511356865183,0.48317052556308465,0.4454779323211294
4,0.44539805242415764,0.5323986297949189,0.4802281519400081,0.44098983538150915
5,0.44435650518718545,0.5328616771334084,0.48886547837069083,0.44058183427679953
6,0.44399758770624137,0.5340874383208087,0.48666900629441245,0.4409185474032188
7,0.4452720619597047,0.5325654323278182,0.48406189138986805,0.44435550923024075
8,0.44634012832309033,0.531274302821416,0.48319423764712427,0.4513086482212133
9,0.447253400480794,0.5290179192922052,0.4764321545073352,0.4478156101594534
10,0.44633782513653625,0.5298193139317072,0.48494411260411696,0.43752901715316966
11,0.4463348772845435,0.5294302177715504,0.48590182600412923,0.44743355787923994
12,0.445355667889759,0.5316476857215607,0.48143659058829497,0.43629908846367416
13,0.4448282545162933,0.5304459467584781,0.4920975893267127,0.44532615247219126
14,0.446939760784724,0.527910031894359,0.48766272076171535,0.44486069047994253
15,0.44790348121245493,0.5267137163394303,0.4908956017453103,0.44845385911243413
16,0.4483708985059319,0.5260065089810574,0.48604191686810244,0.44121549029796947
17,0.4495544934982817,0.5248175073146563,0.49395052319903954,0.44340388967310285
18,0.4510446398657251,0.5231264963093049,0.4848531331815533,0.44814640450332893
19,0.45002329904057176,0.5232853802145857,0.49773796866029774,0.4354326955022368
20,0.4480737834713499,0.5265294156268583,0.49572654358126894,0.4382531379650707
21,0.4499356207431203,0.5222400158679243,0.49201160145178086,0.44266197091645665
22,0.4509661848087129,0.5219112459192363,0.49720511204563395,0.44831134110265386
23,0.45012143365100143,0.5215312534233518,0.49058510858736376,0.4348593448471682
24,0.4526444936231673,0.5180214860696118,0.4872076446017081,0.43815951415258436
25,0.45113103258500176,0.5208940749121203,0.4958100873011035,0.43922668269293874
26,0.45342078672912467,0.5172174853448637,0.5037668984767725,0.44257687170424637
27,0.4545524955737931,0.5153098744331222,0.485528995767741,0.43652513202768445
28,0.45505763202155086,0.5143481522470287,0.4891815460222124,0.43872243131142263
29,0.455244857684245,0.5139596257386702,0.49235768580681144,0.4352095481768739
30,0.45585620304546676,0.5120625457827073,0.5027794330628801,0.4383110209918284
31,0.45647291940141693,0.5110148009943897,0.4895600892364761,0.437249740487431
32,0.45729401246969387,0.510617711955538,0.49571504837260477,0.4324056737053514
33,0.45773413659163076,0.5092043495478094,0.48787401796896035,0.43622001745237693
34,0.4574008094009976,0.508251622779148,0.4897960637012839,0.43910322315185857
35,0.4586879007210076,0.5074864751418796,0.49942660145507745,0.4360761340856899
36,0.4596260317220195,0.5061333099511942,0.4989963062128848,0.43698653491914186
37,0.4603246145525365,0.5053950935538466,0.5020891141948155,0.4348979767315842
38,0.46068324010755496,0.5039571169761907,0.5043107956828757,0.43425389161196953
39,0.4615263414072711,0.5027409075834615,0.499187426926907,0.43171073286364153
40,0.4617280443979574,0.5019626369235851,0.5016727410931165,0.43022475512856223
41,0.4617327434476222,0.5015008003411544,0.49741352487745716,0.4317497766844651
42,0.4627884488096064,0.4996858636279728,0.5029314581947083,0.43218332564409634
43,0.46332384266593585,0.49903132368297165,0.4977895185504144,0.43177319410402215
44,0.46372323038746316,0.4985012379058683,0.5001205377038381,0.4301927730081733
45,0.46420657871229515,0.49733476620544675,0.5024714799968485,0.4339798185906287
46,0.46359803916523157,0.4974561084193211,0.5068737207991176,0.42966612629512657
47,0.4653815791735633,0.49674837661996823,0.5003542102803686,0.42936177859748786
48,0.46456394065576995,0.495614055692034,0.5010870220993143,0.4318083032304932
49,0.4654590667214058,0.4954281227810272,0.5022685514664061,0.4316750226407232
