epoch,f1,loss,val_f1,val_loss
0,0.3518777287623612,0.7074248339928296,0.34959884390862583,0.6153800177424309
1,0.34937294428165694,0.7141313090240295,0.34479338801818693,0.6224989229122551
2,0.35486454970349063,0.7049296152378582,0.38597250810836053,0.5910158504789113
3,0.3567394364402075,0.7037832522542923,0.38080025179611376,0.5968453496722517
4,0.35935016045108287,0.6991358598668781,0.3754706545499731,0.6081846650010276
5,0.36152601345649316,0.6951420884206211,0.37476324477982403,0.5956757453138257
6,0.3649841021649675,0.6926805291014341,0.3800084208778744,0.6020936583789984
7,0.3665955288993935,0.6882975672867314,0.3942147564688288,0.5888705580042192
8,0.36671498392393864,0.6880275825065761,0.3984232243621119,0.5841169077323309
9,0.3672747254719707,0.68758907790897,0.369313143077014,0.6031580380839584
10,0.36842592566799354,0.6866356817958376,0.3922890612437498,0.5856938017572692
11,0.36911739122466686,0.6838311586541935,0.3843956008479769,0.5880763908308464
12,0.36769920922555865,0.6851275632848595,0.38929577685910977,0.5860586283754645
13,0.3711057158456146,0.6815219879861513,0.394440763775205,0.5832764937990003
14,0.3716359096303753,0.6794658061402994,0.40362866241059375,0.5815648550944011
15,0.37300249093659066,0.6781868034608173,0.39270253443512587,0.5830995005973657
16,0.37362374820381655,0.6775688287710825,0.3987810497539218,0.5773359171621362
17,0.37576891434241566,0.6730288686685348,0.40318067591879103,0.5793967743623619
18,0.3766779939801253,0.6708232369896066,0.3854097082956646,0.5916399206378166
19,0.375919872191711,0.6723891447213226,0.39146482486621476,0.5869416020974701
20,0.3769068726350422,0.6695722005548129,0.40134873031666424,0.5800964520014299
21,0.3786548353555235,0.6683860181263507,0.39587342522750113,0.5807322938768735
22,0.3772244024514131,0.6707993079177832,0.4047688808062068,0.5770570813416265
23,0.3778489163885561,0.6668019945383807,0.40139474281068593,0.5818493647201091
24,0.3779221045827407,0.668415009653001,0.404235366785256,0.5753127663540788
25,0.3809119644131982,0.662328523448031,0.4069304012518694,0.576864974689902
26,0.3802468589798508,0.6615407404001628,0.4144112984454203,0.5723314132827324
27,0.3820310733894366,0.6596928958679629,0.4150922091814513,0.5680905210371539
28,0.3836088726086654,0.657609790526992,0.40179211421360844,0.5734292178387683
29,0.38298197114424426,0.6579636457026874,0.4025738975474031,0.5760998262465787
30,0.38389229255791707,0.655746757857716,0.4155507145812393,0.5674297003567191
31,0.3830058903625325,0.6578246001417174,0.4107378821909459,0.570460202371135
32,0.3845797408986876,0.6555339931440001,0.4131960149751891,0.567348303146271
33,0.38468259582339465,0.6542904187084847,0.4067569939164665,0.5663009452893591
34,0.38578660767447454,0.652795558130131,0.4133476123757869,0.5681062951857654
35,0.38536033501919364,0.6524937590012542,0.4109221406618427,0.5699794083844297
36,0.38675311669739876,0.6513057928850997,0.4130977101588751,0.5645121229643485
37,0.3873656647821087,0.6496235033448585,0.41248930048760846,0.5672216418168348
38,0.38823505992891977,0.6484108137911629,0.41582590233261923,0.5641325120482064
39,0.3888052516791376,0.64667826737301,0.4099658600811143,0.5626523950839704
40,0.3894947030595473,0.6445389232721747,0.4154718058937871,0.5612580609067905
41,0.3892233795587848,0.6444110330634156,0.41387046584780074,0.5602972216165282
42,0.39009678244148094,0.6433036953429844,0.41280443261917305,0.5647824065499877
43,0.3903375728858312,0.643072470403605,0.41205407734583405,0.5645511044322327
44,0.3912087815939118,0.6414789214244312,0.4157400808830907,0.5647745014655806
45,0.3919160197395393,0.6410248237058443,0.41345079639186244,0.5654034175928219
46,0.3916252154840655,0.6404063053484951,0.4158249553963477,0.5657402526826085
47,0.3927092225172911,0.639253050308502,0.41798493452773783,0.5619980334312857
48,0.39218397036861924,0.6389940497854009,0.41417491522816563,0.5630863616153948
49,0.39180059742981815,0.6390709284982409,0.41414036477114197,0.5628319532670326
