epoch,f1,loss,val_f1,val_loss
0,0.19172187913830696,1.1126394649850382,0.17473091002890692,1.0402184839186148
1,0.19857278071648454,1.0984133444480546,0.18056381299773186,1.0285130809239895
2,0.199680807474731,1.0960460406073276,0.1943060118519852,1.0071228085411996
3,0.2028917199368783,1.0902959563103634,0.18298233102574424,1.035565502068429
4,0.2013904034922009,1.0968646435917104,0.17915304073371463,1.0362890032076726
5,0.20455085965524883,1.089099585688475,0.18597143378927342,1.0199176693326601
6,0.20592660186770392,1.0860037604397286,0.18398563599583018,1.0298717737719647
7,0.2052308091243258,1.0895548040472807,0.18870703085329585,1.0231942244394638
8,0.20738929445744347,1.0844349602336665,0.18953485630752956,1.0237596792368646
9,0.20898917745612858,1.0831481001310206,0.18966989069275866,1.021654246943463
10,0.20708309480960316,1.0866206956373101,0.18026594422807987,1.0363254129650803
11,0.2091172960182372,1.0814085865264933,0.1918724104830351,1.0150774089303511
12,0.21063444704214518,1.078986211849045,0.19954330345358132,1.0090782793780952
13,0.2116364228993532,1.0786272591620383,0.1994037806289283,1.0064915269238965
14,0.21236798043441027,1.077035940124265,0.194809147808999,1.0104417277088764
15,0.21310565207532747,1.0758037895761197,0.20088341237859095,1.0068041832907983
16,0.21150682911930554,1.0788706117308486,0.1910827502995933,1.0225387639759016
17,0.21005942967191624,1.0804059735590517,0.19806776209732524,1.0103483701924574
18,0.2123784648025896,1.075677202271597,0.19747993342960662,1.0095322701201008
19,0.21126953114311753,1.0790596192478472,0.19357037232264102,1.016588563262818
20,0.21088967377470927,1.0803843315766548,0.1970387796703361,1.0098916602824317
21,0.21363541656468923,1.0747807738306394,0.19601407629943984,1.0084961799481387
22,0.21405214888437366,1.0723914671323336,0.1988833616523375,1.0055375223687524
23,0.21427645496736905,1.073906692357889,0.19759341906280456,1.009943378494834
24,0.21454244950730622,1.0731671786709545,0.20207349827954288,1.0042809972063014
25,0.21398082524440762,1.0732956123114297,0.20226014764535963,1.0074045391494217
26,0.2140981598432554,1.0731868216112732,0.20142271777473966,1.0038867798956175
27,0.21435614776794107,1.0726284910907635,0.20280424120625787,1.0008533213034458
28,0.21496843387725179,1.0707732822157296,0.20081338885537076,1.0015048109984768
29,0.2152175559000453,1.0689484626962051,0.20199668382492197,1.0043512141162612
30,0.21596069883604818,1.067684234998991,0.1993845063875297,1.005783168137781
31,0.2151229077644348,1.069425499943522,0.1992786034753238,1.0053790929273547
32,0.21556547355909603,1.0677468730806965,0.2010824416795376,1.002647517120935
33,0.2158076787763174,1.0670378777843934,0.20065155920124755,1.0014429869435015
34,0.215902386033067,1.0666876808513839,0.19836893223201893,1.0047413281876545
35,0.21629119875058508,1.0660561557534791,0.20074736937034085,1.002865369670582
36,0.21739610888453695,1.0649085765298627,0.1980192059526458,1.0044883247781966
37,0.21758792395481855,1.06335227047355,0.20004184210638054,1.0023156157000925
