epoch,f1,loss,val_f1,val_loss
0,0.5547496788157531,0.34692491972371114,0.5849530905654472,0.32706990530225133
1,0.5551369301258877,0.3465909504314262,0.5803506130199784,0.3336646232109529
2,0.5540746888794376,0.34791603544371486,0.5739212834269201,0.33023966638744184
3,0.5549672337181395,0.3464639884249718,0.5722939057971863,0.3241147778305865
4,0.555495566120367,0.34529400571574315,0.5695691772348985,0.3265288287293825
5,0.5561643931722396,0.3445476338553007,0.5728479460439057,0.3211273979263699
6,0.556818942141705,0.34366222734746593,0.5759187032634371,0.3326297661079511
7,0.557856664689936,0.34244274600034164,0.5762302721082244,0.31800004164293455
8,0.5579174423487657,0.34212437654174865,0.5937133548576113,0.32238738201044126
9,0.5587044068546311,0.3410399261886917,0.5773575104883326,0.3306973757202556
10,0.5590779617505086,0.3403550649159781,0.5747522478723903,0.32464030142991396
11,0.5598498670406477,0.33910177342468945,0.581548361656607,0.3274466898723431
12,0.5616786199007217,0.3371423583531128,0.5918991010609224,0.3197677022628089
13,0.5617345871819114,0.33691464787494413,0.5944532501336285,0.32494390810068935
14,0.5630597443290467,0.3354127285614941,0.5845524510375834,0.3224611182781586
15,0.563581454997128,0.3345329775176372,0.5965926016421487,0.32494034336779626
16,0.5639304024111573,0.3342439691281378,0.5903662430817139,0.3275378862093812
17,0.56500741051945,0.33268010451409336,0.5829484286543882,0.3347222042122423
18,0.5659201089533977,0.33166611716903144,0.5909208647273764,0.33016839805460696
19,0.5665495942660149,0.33052786649099897,0.5833961613797002,0.32807395351785257
20,0.5672958511482712,0.32971161736120586,0.5937105140327323,0.32805198666390356
21,0.5677001784798328,0.3290930449533158,0.587340843163589,0.3271631060148689
22,0.5681101064876495,0.3286748986193081,0.5952144176319549,0.3362061493437293
23,0.5690574295666505,0.32751007556692163,0.5960173476519728,0.33791755132293533
24,0.570600182673318,0.32587669901112726,0.599631890246368,0.3237427583257054
25,0.5708800235431628,0.32540869688650736,0.5953054856216398,0.33461335925821806
26,0.5716204953603488,0.3240030973427694,0.5966854538720296,0.3272752281933437
27,0.5721271877762828,0.3233626924282071,0.5903593990825872,0.3210515609729192
