epoch,f1,loss,val_f1,val_loss
0,0.4470798139258636,0.5151201716722534,0.4679314862328658,0.43423150289703705
1,0.4491505224388165,0.512458600990071,0.4785801287695127,0.4218843793038554
2,0.453339780679279,0.5066214892269341,0.48453593014248114,0.42569131987242337
3,0.45615924519673334,0.5023126083058217,0.4747720699785089,0.4298669372028351
4,0.45813643725431785,0.49881826694016046,0.4938992090656336,0.42059498960637515
5,0.4594366731185446,0.4977507211195792,0.4919006783246498,0.41890814486290584
6,0.4593035314296793,0.49828926541936425,0.4949093799818459,0.41040919649206314
7,0.4617880217694452,0.4940165936905101,0.4881025468912831,0.4131596877356985
8,0.4627530085265831,0.49350217906404825,0.4895532725053547,0.4166328681025623
9,0.46463748772325025,0.4900205502871915,0.5121770647589335,0.40790717896962375
10,0.4671622471679015,0.48513645911264575,0.500457286164832,0.4106973057383277
11,0.4687347447492683,0.4842966408101681,0.5023450304923688,0.41100568902139234
12,0.4688977270170895,0.4829778958307966,0.5039122647781571,0.4070747459921394
13,0.47033274809048226,0.48107243848668774,0.5039318762542522,0.4039959639304732
14,0.47074931562269945,0.4798031970364591,0.5130675205406589,0.40833171547133257
15,0.4708470143859314,0.4798667647427841,0.4989227930245097,0.4095126872411139
16,0.47273711901670934,0.4763501038554329,0.5073487284743596,0.4072298833151543
17,0.47367661172623327,0.4753139225584768,0.5007824676013368,0.4128695868063236
18,0.4761114487607171,0.4720533863921887,0.5061961413946288,0.40636810851046473
19,0.47603154546898285,0.4719049449737076,0.5106746893268922,0.4031346341622102
20,0.4771126541244806,0.4701391670584154,0.5118629415862962,0.40485975455854306
21,0.47792100577585334,0.46935366653558563,0.5178508446201907,0.398849715336679
22,0.4791789207206319,0.467316772184314,0.501761556683748,0.4016605749422518
23,0.4793291798240679,0.46642867774293384,0.516273338966353,0.40538852050076196
24,0.480210466662268,0.4655000514194186,0.5210855654296391,0.4047233367258234
25,0.48174518383135106,0.46288513455615693,0.5185484373407174,0.41202401036433994
26,0.48140734438354554,0.4623500880960384,0.5114755872821172,0.4061480412594098
27,0.4824547087395462,0.4611708663539688,0.5204312722375725,0.40597827897656685
28,0.48444906586682246,0.45905517606569873,0.518482265456579,0.40147634778983393
29,0.4847999433442574,0.4575012548782396,0.5168659988879145,0.4042424380976537
30,0.4857851170854877,0.45625340668423936,0.5174801026058236,0.4046567756893921
31,0.4870044334303982,0.45487905135308015,0.5148422637957507,0.4024599643134211
32,0.48649545866370764,0.45453704808452533,0.5255464964955272,0.4053554855055989
33,0.4881389250440232,0.45236245871132835,0.5229603623671482,0.4039790785721716
34,0.4891119715059928,0.4507756255518568,0.5221845223320737,0.3986934103630489
35,0.48899072901213675,0.4508244799479525,0.5264624396574824,0.4002827313764986
36,0.4896330458528215,0.4493114805372921,0.5215240425841156,0.3977199072040214
37,0.4905191433284067,0.4476359014441067,0.5209934268638363,0.40724619573883625
38,0.4913086034683077,0.44738518614391004,0.5276450423175005,0.4027209442706585
39,0.49165163317209476,0.4456109778227355,0.5232964467233285,0.4012614627044539
40,0.49282166180226394,0.44470893573433273,0.522020740941178,0.4046348910410686
41,0.4932492259010466,0.44386937411316313,0.5282593052418004,0.39769040708738035
42,0.4938789898343646,0.4428495721718773,0.5237247357328989,0.39767187610555343
43,0.4943103817901289,0.4424485258926076,0.5268987560881635,0.4035386239827289
44,0.49512362124820436,0.4407216829762099,0.5323957477167852,0.40017242781535745
45,0.4952371269311523,0.44049951230444734,0.5272742419322333,0.40204039208459175
46,0.4960434405610835,0.4393983597612351,0.52490693656936,0.4009023921423839
47,0.4958413325229131,0.4395388064041608,0.5301831039327893,0.40111809445185215
48,0.49644133604740553,0.43835732924021814,0.5273765775284737,0.4029951147668211
49,0.49706925634796206,0.4382850079363941,0.5293329048058296,0.4014651414235986
